"T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2"
0.254487856388596,0.390203632361035,0.138081395348837,0.625631876300922,0.191029900332226,0.557737260402057,0.318018018018018,0.416182387125615,0.200573065902579,0.378195488721804,0.146682188591385,0.91051567239636,0.320452403393025,0.375777533845591,0.287545787545788,0.383242258652095,0.22996878251821,0.336092715231788,0.118006430868167,0.563467492260062,0.774078947368421,0.166923076923077,0.415396825396825,0.118552036199095,0.654461784713885,0.654461784713885
0.254487856388596,0.390203632361035,0.138081395348837,0.625631876300922,0.191029900332226,0.557737260402057,0.315315315315315,0.417076441662941,0.196752626552054,0.375488721804511,0.135040745052387,0.892719919110212,0.320452403393025,0.377972923527259,0.285714285714286,0.382513661202186,0.22996878251821,0.336092715231788,0.113504823151125,0.563467492260062,0.785131578947368,0.179230769230769,0.402063492063492,0.119004524886878,0.944777911164466,0.944777911164466
0.254487856388596,0.390203632361035,0.132994186046512,0.625631876300922,0.191029900332226,0.557737260402057,0.315315315315315,0.418864550737595,0.199617956064948,0.375488721804511,0.127182770663562,0.889180990899899,0.320452403393025,0.377972923527259,0.282051282051282,0.37959927140255,0.22684703433923,0.334850993377483,0.109324758842444,0.563467492260062,0.796052631578947,0.192307692307692,0.388888888888889,0.119909502262443,0.511604641856743,0.511604641856743
0.247096092925026,0.388277380297193,0.130087209302326,0.626523936961047,0.191029900332226,0.557737260402057,0.315315315315315,0.418864550737595,0.196752626552054,0.374135338345865,0.122526193247963,0.888270980788675,0.316682375117813,0.377972923527259,0.282051282051282,0.377777777777778,0.219562955254943,0.332367549668874,0.105144694533762,0.563467492260062,0.806973684210526,0.205384615384615,0.375714285714286,0.120814479638009,0.0848339335734294,0.0848339335734294
0.243928194297783,0.388277380297193,0.130087209302326,0.628308058281297,0.191029900332226,0.555867227676484,0.312612612612613,0.421993741618239,0.196752626552054,0.373834586466165,0.118451688009313,0.887866531850354,0.311969839773798,0.377972923527259,0.282051282051282,0.377777777777778,0.22684703433923,0.332367549668874,0.10064308681672,0.563467492260062,0.818026315789474,0.217692307692308,0.362380952380952,0.121266968325792,0.99499799919968,0.99499799919968
0.243928194297783,0.388277380297193,0.130087209302326,0.628308058281297,0.185215946843854,0.549789621318373,0.306306306306306,0.418864550737595,0.196752626552054,0.372481203007519,0.118160651920838,0.895753286147624,0.311969839773798,0.377972923527259,0.279304029304029,0.377777777777778,0.219562955254943,0.329056291390728,0.0964630225080386,0.563467492260062,0.828947368421053,0.230769230769231,0.349206349206349,0.122171945701357,0.401360544217687,0.401360544217687
0.243928194297783,0.390203632361035,0.125,0.626523936961047,0.181893687707641,0.543712014960262,0.306306306306306,0.420652659812249,0.196752626552054,0.372481203007519,0.118451688009313,0.901314459049545,0.311969839773798,0.38163190633004,0.272893772893773,0.377777777777778,0.219562955254943,0.327814569536424,0.0938906752411575,0.563467492260062,0.820131578947368,0.230769230769231,0.349206349206349,0.114027149321267,0.895758303321329,0.895758303321329
0.243928194297783,0.384700055035773,0.12281976744186,0.627415997621172,0.181893687707641,0.54043945769051,0.306306306306306,0.423781850692892,0.196752626552054,0.37218045112782,0.117287543655413,0.904448938321537,0.311969839773798,0.38163190633004,0.275641025641026,0.389435336976321,0.219562955254943,0.329470198675497,0.0909967845659164,0.563467492260062,0.811447368421053,0.230769230769231,0.349206349206349,0.105429864253394,0.876950780312125,0.876950780312125
0.243928194297783,0.382773802971932,0.12281976744186,0.623550401427297,0.179401993355482,0.534361851332399,0.302702702702703,0.421993741618239,0.191977077363897,0.371127819548872,0.113795110593714,0.907381193124368,0.302544769085768,0.384924990852543,0.283882783882784,0.395992714025501,0.219562955254943,0.332367549668874,0.0884244372990354,0.563467492260062,0.802631578947368,0.230769230769231,0.349206349206349,0.0972850678733031,0.296318527410964,0.296318527410964
0.243928194297783,0.384700055035773,0.12281976744186,0.624442462087422,0.17358803986711,0.537166900420757,0.296396396396396,0.421993741618239,0.18720152817574,0.371127819548872,0.110011641443539,0.907077856420627,0.302544769085768,0.384924990852543,0.298534798534799,0.405828779599271,0.219562955254943,0.336092715231788,0.0858520900321543,0.563467492260062,0.793815789473684,0.230769230769231,0.349206349206349,0.0891402714932127,0.132452981192477,0.132452981192477
0.243928194297783,0.389928453494772,0.12281976744186,0.628308058281297,0.17358803986711,0.535764375876578,0.296396396396396,0.423781850692892,0.18720152817574,0.370075187969925,0.106810244470314,0.905763397371082,0.302544769085768,0.388949871935602,0.313186813186813,0.418943533697632,0.219562955254943,0.336092715231788,0.0829581993569132,0.563467492260062,0.785131578947368,0.230769230769231,0.349206349206349,0.0805429864253393,0.265906362545018,0.265906362545018
0.243928194297783,0.397633461750138,0.132994186046512,0.63633660422242,0.17358803986711,0.538569424964937,0.296396396396396,0.423781850692892,0.18720152817574,0.369624060150376,0.10302677532014,0.90262891809909,0.295947219604147,0.388949871935602,0.326007326007326,0.426593806921676,0.215400624349636,0.336092715231788,0.0803858520900322,0.563467492260062,0.776315789473684,0.230769230769231,0.349206349206349,0.0723981900452488,0.00560224089635854,0.00560224089635854
0.25765575501584,0.400385250412768,0.143168604651163,0.64228367528992,0.181893687707641,0.534361851332399,0.293693693693694,0.429593205185516,0.18720152817574,0.369624060150376,0.0989522700814901,0.899797775530839,0.302544769085768,0.392242956458105,0.331501831501832,0.434972677595629,0.208116545265349,0.336092715231788,0.0803858520900322,0.56501547987616,0.765394736842105,0.230769230769231,0.357142857142857,0.0665158371040724,0.819727891156462,0.819727891156462
0.271383315733896,0.411117226197028,0.147529069767442,0.638418079096045,0.181893687707641,0.527349228611501,0.287387387387387,0.43272239606616,0.18720152817574,0.368571428571429,0.0980791618160652,0.901415571284125,0.295004712535344,0.395536040980608,0.341575091575092,0.442987249544627,0.208116545265349,0.336092715231788,0.0803858520900322,0.566563467492261,0.754342105263158,0.230769230769231,0.365079365079365,0.0601809954751131,0.174469787915166,0.174469787915166
0.307286166842661,0.432030820033021,0.159156976744186,0.648528099910794,0.193521594684386,0.531089294062646,0.287387387387387,0.43406347787215,0.18720152817574,0.36796992481203,0.0966239813736904,0.90010111223458,0.293119698397738,0.395170142700329,0.33974358974359,0.438979963570128,0.208116545265349,0.336092715231788,0.0803858520900322,0.568111455108359,0.743421052631579,0.230769230769231,0.373015873015873,0.0542986425339366,0.843137254901961,0.843137254901961
0.334741288278775,0.426802421574023,0.171511627906977,0.659232827832293,0.201827242524917,0.54043945769051,0.287387387387387,0.437192668752794,0.194842406876791,0.407218045112782,0.0934225844004657,0.898483316481294,0.291234684260132,0.395536040980608,0.335164835164835,0.437158469945355,0.208116545265349,0.336506622516556,0.0803858520900322,0.569659442724456,0.7325,0.230769230769231,0.380952380952381,0.0484162895927601,0.166666666666667,0.166666666666667
0.349524815205914,0.414969730324711,0.188953488372093,0.654475170978293,0.207641196013289,0.552594670406732,0.287387387387387,0.437192668752794,0.250238777459408,0.647368421052632,0.0913853317811409,0.898584428715875,0.291234684260132,0.395536040980608,0.340659340659341,0.452459016393443,0.215400624349636,0.364238410596026,0.0803858520900322,0.571207430340557,0.721447368421053,0.230769230769231,0.388888888888889,0.0420814479638009,0.764105642256903,0.764105642256903
0.349524815205914,0.407539900935608,0.193313953488372,0.656259292298543,0.207641196013289,0.552594670406732,0.287387387387387,0.437192668752794,0.255014326647564,0.607218045112782,0.090221187427241,0.897168857431749,0.293119698397738,0.394804244420051,0.34981684981685,0.455373406193078,0.219562955254943,0.421771523178808,0.0803858520900322,0.572755417956655,0.710526315789474,0.230769230769231,0.396825396825397,0.0361990950226244,0.519007603041216,0.519007603041216
0.352692713833157,0.40946615299945,0.205668604651163,0.664287838239667,0.212624584717608,0.571762505843852,0.284684684684685,0.43406347787215,0.283667621776504,0.645563909774436,0.0884749708963912,0.896562184024267,0.281809613572102,0.368093669959751,0.355311355311355,0.435336976320583,0.22684703433923,0.452400662251656,0.0778135048231511,0.572136222910216,0.721447368421053,0.217692307692308,0.388888888888889,0.0384615384615384,0.272509003601441,0.272509003601441
0.360084477296726,0.403687396807925,0.215843023255814,0.656259292298543,0.238372093023256,0.652641421224871,0.279279279279279,0.424675905230219,0.40974212034384,0.829323308270677,0.0876018626309663,0.898988877654196,0.273327049952875,0.344676180021954,0.34981684981685,0.422586520947177,0.22684703433923,0.442466887417219,0.07491961414791,0.571826625386997,0.7325,0.205384615384615,0.380952380952381,0.0407239819004525,0.343137254901961,0.343137254901961
0.369588173178458,0.394606494221244,0.225290697674418,0.63812072554267,0.259966777408638,0.702664796633941,0.297297297297297,0.447474295932052,0.35243553008596,0.853383458646616,0.0876018626309663,0.900404448938321,0.273327049952875,0.332601536772777,0.34981684981685,0.432422586520947,0.219562955254943,0.423013245033113,0.0723472668810289,0.571207430340557,0.743421052631579,0.192307692307692,0.373015873015873,0.0429864253393665,0.705082032813125,0.705082032813125
0.378035902851109,0.381673087506879,0.229651162790698,0.622360987213797,0.279900332225914,0.730247779336138,0.353153153153153,0.458202950379973,0.310410697230181,0.858045112781955,0.0855646100116415,0.894438827098079,0.270499528746466,0.319429198682766,0.356227106227106,0.428051001821494,0.219562955254943,0.40273178807947,0.0697749196141479,0.570588235294118,0.754342105263158,0.179230769230769,0.365079365079365,0.0452488687782805,0.591636654661865,0.591636654661865
0.387539598732841,0.378370941111723,0.239098837209302,0.612548319952423,0.295681063122924,0.808321645628799,0.396396396396396,0.445686186857398,0.296084049665712,0.851729323308271,0.0832363213038417,0.89221435793731,0.264844486333647,0.305525064032199,0.358974358974359,0.415300546448087,0.212278876170655,0.380794701986755,0.0668810289389068,0.570278637770899,0.765394736842105,0.166923076923077,0.357142857142857,0.0475113122171946,0.469387755102041,0.469387755102041
0.391763463569166,0.376444689047881,0.244186046511628,0.608682723758549,0.298172757475083,0.844319775596073,0.453153153153153,0.419311578006258,0.284622731614135,0.836541353383459,0.080034924330617,0.887259858442872,0.264844486333647,0.298207098426637,0.356227106227106,0.410200364298725,0.208116545265349,0.369205298013245,0.0643086816720257,0.569659442724456,0.776315789473684,0.153846153846154,0.349206349206349,0.0497737556561086,0.336334533813525,0.336334533813525
0.399155227032735,0.37451843698404,0.247093023255814,0.5997621171573,0.309800664451827,0.83496961196821,0.495495495495496,0.400983459991059,0.282712511938873,0.818796992481203,0.0759604190919674,0.878766430738119,0.264844486333647,0.288693743139407,0.368131868131868,0.40983606557377,0.208116545265349,0.360099337748344,0.0588424437299035,0.568730650154798,0.782894736842105,0.153846153846154,0.338571428571429,0.0452488687782805,0.967987194877951,0.967987194877951
0.402323125659979,0.368189323059989,0.252180232558139,0.593815046089801,0.32641196013289,0.811126694717158,0.540540540540541,0.386231560125168,0.276981852913085,0.804661654135338,0.069848661233993,0.867644084934277,0.258246936852026,0.283571167215514,0.373626373626374,0.39344262295082,0.200832466181061,0.34023178807947,0.0536977491961415,0.56749226006192,0.789473684210526,0.153846153846154,0.328095238095238,0.0407239819004525,0.645858343337335,0.645858343337335
0.409714889123548,0.364611997798569,0.254360465116279,0.581920903954802,0.337209302325582,0.777466105656849,0.576576576576577,0.37460885113992,0.271251193887297,0.789022556390978,0.0631548311990687,0.858139534883721,0.255419415645617,0.27661909989023,0.367216117216117,0.39344262295082,0.204994797086368,0.328228476821192,0.0482315112540193,0.566563467492261,0.796052631578947,0.153846153846154,0.317460317460317,0.0361990950226244,0.196278511404562,0.196278511404562
0.416050686378036,0.347000550357733,0.259447674418605,0.570324115373179,0.32641196013289,0.718092566619916,0.602702702702703,0.374161823871256,0.259789875835721,0.756842105263158,0.0596623981373691,0.859555106167846,0.255419415645617,0.267837541163557,0.369047619047619,0.389799635701275,0.197710718002081,0.314569536423841,0.0427652733118971,0.565634674922599,0.802631578947368,0.153846153846154,0.306825396825397,0.0316742081447963,0.357142857142857,0.357142857142857
0.422386483632524,0.33957072096863,0.261627906976744,0.55724055902468,0.309800664451827,0.680691912108462,0.597297297297297,0.362539114886008,0.255014326647564,0.729323308270677,0.0582072176949942,0.862082912032356,0.24693685202639,0.259787778997439,0.364468864468864,0.382513661202186,0.200832466181061,0.329470198675497,0.037620578778135,0.564396284829721,0.809210526315789,0.153846153846154,0.296349206349206,0.0271493212669683,0.513005202080832,0.513005202080832
0.41921858500528,0.324160704457898,0.261627906976744,0.540291406482307,0.298172757475083,0.644693782141188,0.57027027027027,0.35359856951274,0.24450811843362,0.685864661654135,0.0547147846332945,0.855611729019211,0.245994344957587,0.254665203073546,0.364468864468864,0.382513661202186,0.208116545265349,0.379139072847682,0.0321543408360129,0.563467492260062,0.815789473684211,0.153846153846154,0.285714285714286,0.0226244343891403,0.883153261304522,0.883153261304522
0.41921858500528,0.314804623004953,0.261627906976744,0.532262860541183,0.293189368770764,0.619915848527349,0.552252252252252,0.341528833258829,0.24450811843362,0.652781954887218,0.0486030267753201,0.845399393326592,0.245994344957587,0.249542627149652,0.364468864468864,0.385063752276867,0.219562955254943,0.411009933774834,0.0273311897106109,0.563467492260062,0.820131578947368,0.140769230769231,0.402063492063492,0.0190045248868778,0.152460984393757,0.152460984393757
0.41921858500528,0.310126582278481,0.261627906976744,0.528397264347309,0.282392026578073,0.604488078541375,0.537837837837838,0.35359856951274,0.240687679083095,0.621804511278195,0.0442374854481956,0.841759352881699,0.245994344957587,0.264910354921332,0.356227106227106,0.389799635701275,0.22684703433923,0.424668874172185,0.022508038585209,0.563467492260062,0.824605263157895,0.128461538461538,0.518571428571429,0.0149321266968326,0.230292116846739,0.230292116846739
0.412882787750792,0.310126582278481,0.261627906976744,0.532262860541183,0.276578073089701,0.602150537634409,0.525225225225225,0.362539114886008,0.234001910219675,0.59218045112782,0.0346332945285215,0.824469160768453,0.245994344957587,0.287596048298573,0.356227106227106,0.397449908925319,0.219562955254943,0.423427152317881,0.0176848874598071,0.563467492260062,0.828947368421053,0.115384615384615,0.634920634920635,0.0113122171945701,0.162865146058423,0.162865146058423
0.412882787750792,0.311227297743533,0.261627906976744,0.538209931608683,0.274086378737542,0.595137914913511,0.518918918918919,0.374161823871256,0.229226361031519,0.581654135338346,0.0247380675203725,0.815267947421638,0.245994344957587,0.299304793267472,0.356227106227106,0.409107468123862,0.219562955254943,0.423427152317881,0.0128617363344052,0.563467492260062,0.83328947368421,0.102307692307692,0.751269841269841,0.00769230769230769,0.614445778311324,0.614445778311324
0.412882787750792,0.315079801871216,0.261627906976744,0.543264942016057,0.264950166112957,0.588592800374007,0.507207207207207,0.3772910147519,0.226361031518625,0.570676691729323,0.0238649592549476,0.827603640040445,0.245994344957587,0.309549945115258,0.356227106227106,0.422586520947177,0.219562955254943,0.423427152317881,0.00803858520900321,0.563467492260062,0.837763157894737,0.09,0.867777777777778,0.00361990950226245,0.501600640256102,0.501600640256102
0.409714889123548,0.318381948266373,0.256540697674418,0.545941123996432,0.259136212624585,0.582515194015895,0.501801801801802,0.389360751005811,0.226361031518625,0.564661654135338,0.0293946449359721,0.843579373104146,0.245994344957587,0.316867910720819,0.356227106227106,0.429872495446266,0.219562955254943,0.420529801324503,0.00321543408360127,0.563467492260062,0.842105263157895,0.0769230769230769,0.984126984126984,0,0.188075230092037,0.188075230092037
0.402323125659979,0.320308200330215,0.249273255813954,0.550401427297056,0.256644518272425,0.573165030388032,0.495495495495496,0.395172105498435,0.226361031518625,0.558947368421053,0.0209545983701979,0.828412537917088,0.245994344957587,0.321624588364435,0.356227106227106,0.437158469945355,0.219562955254943,0.417632450331126,0.00546623794212218,0.563467492260062,0.839868421052632,0.0769230769230769,0.986825396825397,0.00226244343891402,0.407763105242097,0.407763105242097
0.402323125659979,0.323885525591635,0.244186046511628,0.552185548617306,0.251661129568106,0.563814866760168,0.492792792792793,0.402771569065713,0.219675262655205,0.553082706766917,0.0151338766006985,0.823458038422649,0.245994344957587,0.330040248810831,0.356227106227106,0.444444444444444,0.212278876170655,0.415149006622517,0.00739549839228297,0.563467492260062,0.837763157894737,0.0769230769230769,0.989365079365079,0.00452488687782804,0.582432973189276,0.582432973189276
0.39493136219641,0.325811777655476,0.239098837209302,0.553969669937556,0.249169435215947,0.557737260402057,0.486486486486487,0.408582923558337,0.216809933142311,0.546766917293233,0.0116414435389988,0.825783619817998,0.245994344957587,0.334431028174168,0.351648351648352,0.446630236794171,0.208116545265349,0.410596026490066,0.00964630225080385,0.563467492260062,0.835526315789474,0.0769230769230769,0.992063492063492,0.00678733031674206,0.308923569427771,0.308923569427771
0.391763463569166,0.327738029719318,0.236918604651163,0.55605114481118,0.243355481727575,0.554464703132305,0.476576576576577,0.414841305319624,0.216809933142311,0.541203007518797,0.00785797438882423,0.826188068756319,0.245994344957587,0.340285400658617,0.347069597069597,0.452823315118397,0.208116545265349,0.410596026490066,0.0118971061093248,0.563467492260062,0.83328947368421,0.0769230769230769,0.994761904761905,0.00904977375565608,0.480992396958783,0.480992396958783
0.391763463569166,0.331315354980737,0.231831395348837,0.559916741005055,0.238372093023256,0.546984572230014,0.473873873873874,0.420652659812249,0.216809933142311,0.537142857142857,0.00582072176949942,0.825682507583418,0.245994344957587,0.341383095499451,0.347069597069597,0.456466302367942,0.208116545265349,0.410596026490066,0.0138263665594855,0.563467492260062,0.831184210526316,0.0769230769230769,0.997301587301587,0.0113122171945701,0.939575830332133,0.939575830332133
0.380147835269271,0.332140891579527,0.225290697674418,0.558132619684805,0.232558139534884,0.54043945769051,0.467567567567568,0.426464014304872,0.212989493791786,0.532481203007519,0.00523864959254949,0.827300303336704,0.244109330819981,0.344310281741676,0.347069597069597,0.46120218579235,0.208116545265349,0.410596026490066,0.0160771704180064,0.563467492260062,0.828947368421053,0.0769230769230769,1,0.0135746606334842,0.0458183273309324,0.0458183273309324
0.380147835269271,0.335167859108421,0.220203488372093,0.56199821587868,0.229235880398671,0.538569424964937,0.464864864864865,0.43272239606616,0.210124164278892,0.52812030075188,0.00116414435389988,0.819919110212336,0.243166823751178,0.345773874862788,0.343406593406593,0.463023679417122,0.204994797086368,0.409354304635762,0.0154340836012862,0.563467492260062,0.837763157894737,0.0769230769230769,1,0.0167420814479638,0.534813925570228,0.534813925570228
0.372756071805702,0.335167859108421,0.215843023255814,0.56199821587868,0.223421926910299,0.538569424964937,0.459459459459459,0.43272239606616,0.207258834765998,0.523759398496241,0,0.824671385237614,0.242224316682375,0.347969264544457,0.343406593406593,0.472859744990893,0.202913631633715,0.408940397350993,0.015112540192926,0.563467492260062,0.846447368421053,0.0769230769230769,1,0.0194570135746606,0.442577030812325,0.442577030812325
0.369588173178458,0.344248761695102,0.210755813953488,0.559916741005055,0.22093023255814,0.535296867695185,0.450450450450451,0.438533750558784,0.207258834765998,0.521804511278195,0.00116414435389988,0.835085945399393,0.240339302544769,0.349798755945847,0.347069597069597,0.484153005464481,0.197710718002081,0.409354304635762,0.0144694533762058,0.563467492260062,0.855263157894737,0.0769230769230769,1,0.0226244343891403,0.90656262505002,0.90656262505002
0.36325237592397,0.34232250963126,0.202761627906977,0.55902468034493,0.215116279069767,0.529219261337074,0.444144144144144,0.441215914170765,0.205348615090735,0.516992481203008,0.00669383003492434,0.848634984833165,0.23751178133836,0.351994145627515,0.347069597069597,0.487795992714025,0.208116545265349,0.416390728476821,0.0138263665594855,0.563467492260062,0.864078947368421,0.0769230769230769,1,0.0257918552036199,0.881152460984394,0.881152460984394
0.360084477296726,0.340671436433682,0.202761627906977,0.55902468034493,0.215116279069767,0.529219261337074,0.428828828828829,0.439874832364774,0.203438395415473,0.512330827067669,0.010477299185099,0.852881698685541,0.23751178133836,0.352360043907794,0.347069597069597,0.49143897996357,0.208116545265349,0.421771523178808,0.0135048231511254,0.563467492260062,0.872763157894737,0.0769230769230769,1,0.0285067873303167,0.163065226090436,0.163065226090436
0.352692713833157,0.340671436433682,0.193313953488372,0.553969669937556,0.210132890365449,0.529219261337074,0.422522522522522,0.437192668752794,0.202483285577841,0.509022556390977,0.0136786961583237,0.854398382204247,0.236569274269557,0.352360043907794,0.341575091575092,0.489981785063752,0.197710718002081,0.424668874172185,0.0128617363344052,0.563467492260062,0.881578947368421,0.0769230769230769,1,0.0316742081447963,0.752300920368147,0.752300920368147
0.349524815205914,0.337644468904788,0.188953488372093,0.553969669937556,0.207641196013289,0.529219261337074,0.414414414414414,0.437192668752794,0.196752626552054,0.505563909774436,0.0133876600698487,0.852477249747219,0.235626767200754,0.352360043907794,0.337912087912088,0.487067395264117,0.197710718002081,0.430049668874172,0.0144694533762058,0.561300309597522,0.875,0.0769230769230769,0.880952380952381,0.0307692307692308,0.402961184473789,0.402961184473789
0.349524815205914,0.33599339570721,0.186773255813954,0.553077609277431,0.212624584717608,0.535296867695185,0.408108108108108,0.43406347787215,0.196752626552054,0.503308270676692,0.0148428405122235,0.853387259858443,0.235626767200754,0.353823637028906,0.32967032967033,0.487067395264117,0.208116545265349,0.435844370860927,0.0160771704180064,0.559442724458205,0.868421052631579,0.0769230769230769,0.761904761904762,0.030316742081448,0.557022809123649,0.557022809123649
0.3389651531151,0.335167859108421,0.181686046511628,0.553077609277431,0.215116279069767,0.54043945769051,0.396396396396396,0.43272239606616,0.195797516714422,0.501203007518797,0.0160069848661234,0.854600606673407,0.235626767200754,0.356384924990853,0.325091575091575,0.487795992714025,0.200832466181061,0.435844370860927,0.0176848874598071,0.557275541795664,0.861842105263158,0.0769230769230769,0.642857142857143,0.0294117647058823,0.080032012805122,0.080032012805122
0.3389651531151,0.335167859108421,0.179505813953488,0.551293487957181,0.217607973421927,0.545114539504441,0.396396396396396,0.435851586946804,0.195797516714422,0.498345864661654,0.0177532013969732,0.856420626895854,0.235626767200754,0.356019026710574,0.31959706959707,0.489981785063752,0.208116545265349,0.441225165562914,0.0192926045016077,0.555108359133128,0.855263157894737,0.0769230769230769,0.523809523809524,0.0285067873303167,0.116446578631453,0.116446578631453
0.327349524815206,0.335167859108421,0.174418604651163,0.553077609277431,0.223421926910299,0.548387096774194,0.386486486486487,0.43406347787215,0.193887297039159,0.495789473684211,0.019499417927823,0.859150657229525,0.229971724787936,0.357116721551409,0.318681318681319,0.495446265938069,0.208116545265349,0.447019867549669,0.0209003215434084,0.553250773993807,0.848684210526316,0.0769230769230769,0.404761904761905,0.0280542986425339,0.925370148059224,0.925370148059224
0.327349524815206,0.335167859108421,0.171511627906977,0.553077609277431,0.223421926910299,0.548387096774194,0.38018018018018,0.437192668752794,0.190066857688634,0.493984962406015,0.020081490104773,0.859656218402427,0.227144203581527,0.356019026710574,0.318681318681319,0.500546448087432,0.197710718002081,0.444122516556291,0.022508038585209,0.55108359133127,0.842105263157895,0.0769230769230769,0.285714285714286,0.0271493212669683,0.878951580632253,0.878951580632253
0.316789862724393,0.332140891579527,0.166424418604651,0.553374962830806,0.223421926910299,0.551192145862553,0.374774774774775,0.435851586946804,0.18720152817574,0.49187969924812,0.0218277066356228,0.861071789686552,0.22808671065033,0.357482619831687,0.318681318681319,0.507103825136612,0.204994797086368,0.449503311258278,0.0215434083601286,0.552631578947368,0.848684210526316,0.0769230769230769,0.402063492063492,0.0285067873303167,0.163065226090436,0.163065226090436
